STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20070601,114,0,0,320,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20070701,496,0,0,777,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20070801,128,0,0,271,0,0,0,1,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20070901,98,0,0,290,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20071001,96,0,0,426,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20071101,334,0,0,890,0,0,74,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20071201,242,0,0,1042,0,0,512,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080101,166,0,0,610,0,0,234,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080201,220,0,0,1172,0,0,874,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080301,236,0,0,818,0,0,570,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080401,152,0,0,510,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080501,184,0,0,626,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080601,296,0,0,992,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080701,376,0,0,1606,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080801,256,0,0,774,0,0,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158411,TORONTO BURNHAMTHORPE CA,143,43.65,-79.5667,20080901,218,0,0,698,0,0,0,1,1,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000101,90,0,0,292,0,0,170,0,0,122,0,0,-220,0,0,-11,0,0,-105,0,0,-58,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000201,102,0,0,484,0,0,391,0,0,148,0,0,-181,0,0,11,0,0,-74,0,0,-31,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000301,50,0,0,188,0,0,78,0,0,218,0,0,-72,0,0,94,0,0,-4,0,0,45,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000401,388,0,0,793,0,0,76,0,0,243,0,0,-48,0,0,112,0,0,22,0,0,67,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000501,594,0,0,1244,0,0,0,0,0,302,0,0,33,0,0,193,0,0,92,0,0,142,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000601,538,0,0,1692,0,0,0,0,0,313,0,0,86,0,0,236,0,0,128,0,0,182,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000701,112,0,0,338,0,0,0,0,0,286,0,0,99,0,0,249,0,0,152,0,0,201,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000801,146,0,0,380,0,0,0,0,0,310,0,0,87,0,0,258,0,0,154,0,0,206,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20000901,170,0,0,700,0,0,0,0,0,308,0,0,13,0,0,211,0,0,106,0,0,158,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20001001,44,0,0,176,0,0,0,0,0,248,0,0,-1,0,0,162,0,0,61,0,0,112,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20001101,242,0,0,556,0,0,4,0,0,202,0,0,-122,0,0,72,0,0,0,0,0,36,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20001201,124,0,0,714,0,0,638,0,0,48,0,0,-180,0,0,-30,0,0,-113,0,0,-72,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010101,130,0,0,312,0,0,108,0,0,40,0,0,-199,0,0,-6,0,0,-75,0,0,-41,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010201,404,0,0,940,0,0,360,0,0,138,0,0,-144,0,0,6,0,0,-65,0,0,-30,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010301,132,0,0,314,0,0,264,0,0,107,0,0,-92,0,0,32,0,0,-38,0,0,-3,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010401,84,0,0,364,0,0,6,0,0,272,0,0,-38,0,0,139,0,0,25,0,0,82,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010501,270,0,0,922,0,0,0,0,0,306,0,0,28,0,0,202,0,0,93,0,0,148,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010601,170,0,0,618,0,0,0,0,0,326,0,0,79,0,0,247,0,0,145,0,0,196,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010701,94,0,0,340,0,0,0,0,0,323,0,0,84,0,0,262,0,0,156,0,0,209,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010801,162,0,0,346,0,0,0,0,0,379,0,0,135,0,0,288,0,0,175,0,0,231,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20010901,134,0,0,504,0,0,0,0,0,329,0,0,41,0,0,221,0,0,113,0,0,167,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20011001,360,0,0,1088,0,0,0,0,0,271,0,0,-20,0,0,150,0,0,61,0,0,105,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20011101,192,0,0,750,0,0,0,0,0,196,0,0,-18,0,0,113,0,0,29,0,0,71,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20011201,118,0,0,406,0,0,78,0,0,183,0,0,-83,0,0,51,0,0,-17,0,0,17,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020101,176,0,0,462,0,0,314,0,0,112,0,0,-116,0,0,27,0,0,-37,0,0,-5,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020201,122,0,0,384,0,0,70,0,0,145,0,0,-145,0,0,29,0,0,-55,0,0,-13,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020301,116,0,0,613,0,0,176,0,0,181,0,0,-109,0,0,48,0,0,-40,0,0,4,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020401,228,0,0,1032,0,0,122,0,0,296,0,0,-54,0,0,118,0,0,27,0,0,73,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020501,168,0,0,807,0,0,0,0,0,290,0,0,-8,0,0,163,0,0,54,0,0,109,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020601,152,0,0,596,0,0,0,0,0,324,0,0,71,0,0,245,0,0,137,0,0,191,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020701,126,0,0,590,0,0,0,0,0,356,0,0,129,0,0,301,0,0,183,0,0,242,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020801,38,0,0,116,0,0,0,0,0,350,0,0,125,0,0,284,0,0,168,0,0,226,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20020901,290,0,0,592,0,0,0,0,0,348,0,0,83,0,0,259,0,0,144,0,0,202,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20021001,102,0,0,430,0,0,0,0,0,295,0,0,-28,0,0,131,0,0,46,0,0,89,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20021101,270,0,0,672,0,0,272,0,0,172,0,0,-72,0,0,66,0,0,-2,0,0,32,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20021201,79,0,0,325,0,0,195,0,0,89,0,0,-165,0,0,17,0,0,-57,0,0,-20,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030101,104,0,0,354,0,0,414,0,0,51,0,0,-229,0,0,-42,0,0,-123,0,0,-83,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030201,148,0,0,468,0,0,236,0,0,77,0,0,-213,0,0,-24,0,0,-115,0,0,-69,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030301,114,0,0,500,0,0,238,0,0,186,0,0,-247,0,0,46,0,0,-61,0,0,-7,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030401,198,0,0,608,0,0,152,0,0,275,0,0,-84,0,0,109,0,0,4,0,0,56,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030501,230,0,0,1528,0,0,0,0,0,244,0,0,28,0,0,170,0,0,75,0,0,122,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030601,180,0,0,638,0,0,0,0,0,344,0,0,57,0,0,236,0,0,130,0,0,183,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030701,218,0,0,662,0,0,0,0,0,326,0,0,119,0,0,271,0,0,165,0,0,218,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030801,288,0,0,534,0,0,0,0,0,323,0,0,111,0,0,272,0,0,169,0,0,220,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20030901,324,0,0,1142,0,0,0,0,0,291,0,0,40,0,0,220,0,0,119,0,0,169,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20031001,166,0,0,494,0,0,0,0,0,265,0,0,-13,0,0,139,0,0,42,0,0,91,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20031101,266,0,0,1412,0,0,64,0,0,168,0,0,-63,0,0,84,0,0,10,0,0,47,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20031201,164,0,0,616,0,0,192,0,0,90,0,0,-108,0,0,32,0,0,-35,0,0,-1,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040101,138,0,0,496,0,0,632,0,0,138,0,0,-243,0,0,-52,0,0,-135,0,0,-94,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040201,66,0,0,208,0,0,172,0,0,107,0,0,-192,0,0,5,0,0,-80,0,0,-38,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040301,158,0,0,634,0,0,142,0,0,185,0,0,-103,0,0,61,0,0,-16,0,0,23,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040401,110,0,0,642,0,0,6,0,0,250,0,0,-66,0,0,119,0,0,20,0,0,69,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040501,220,0,0,988,0,0,0,0,0,275,0,0,-17,0,0,184,0,0,78,0,0,131,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040601,308,0,0,628,0,0,0,0,0,318,0,0,66,0,0,230,0,0,121,0,0,175,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040701,280,0,0,1198,0,0,0,0,0,305,0,0,114,0,0,252,0,0,161,0,0,207,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040801,210,0,0,600,0,0,0,0,0,299,0,0,93,0,0,244,0,0,146,0,0,195,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20040901,168,0,0,252,0,0,0,0,0,291,0,0,63,0,0,238,0,0,129,0,0,183,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20041001,126,0,0,352,0,0,0,0,0,272,0,0,7,0,0,150,0,0,64,0,0,107,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20041101,164,0,0,648,0,0,28,0,0,149,0,0,-46,0,0,92,0,0,15,0,0,53,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20041201,192,0,0,904,0,0,369,0,0,119,0,0,-243,0,0,12,0,0,-67,0,0,-28,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050101,164,0,0,704,0,0,332,0,0,176,0,0,-242,0,0,-28,0,0,-109,0,0,-68,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050201,160,0,0,756,0,0,334,0,0,73,0,0,-164,0,0,2,0,0,-82,0,0,-40,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050301,58,0,0,328,0,0,256,0,0,153,0,0,-142,0,0,26,0,0,-59,0,0,-16,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050401,220,0,0,976,0,0,162,0,0,275,0,0,2,0,0,128,0,0,27,0,0,77,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050501,62,0,0,144,0,0,0,0,0,249,0,0,-4,0,0,172,0,0,66,0,0,119,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050601,180,0,0,318,0,0,0,0,0,346,0,0,101,0,0,279,0,0,173,0,0,226,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050701,44,0,0,204,0,0,0,0,0,355,0,0,124,0,0,299,0,0,183,0,0,241,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050801,414,0,0,1356,0,0,0,0,0,338,0,0,129,0,0,277,0,0,173,0,0,225,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20050901,288,0,0,796,0,0,0,0,0,317,0,0,64,0,0,245,0,0,134,0,0,190,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20051001,220,0,0,474,0,0,0,0,0,261,0,0,-3,0,0,150,0,0,72,0,0,111,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20051101,284,0,0,1022,0,0,124,0,0,191,0,0,-133,0,0,93,0,0,8,0,0,50,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20051201,142,0,0,589,0,0,418,0,0,44,0,0,-152,0,0,-7,0,0,-62,0,0,-34,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060101,186,0,0,746,0,0,78,0,0,114,0,0,-131,0,0,38,0,0,-34,0,0,2,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060201,224,0,0,748,0,0,216,0,0,70,0,0,-145,0,0,0,0,0,-72,0,0,-36,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060301,214,0,0,488,0,0,14,0,0,178,0,0,-111,0,0,59,0,0,-32,0,0,13,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060401,220,0,0,624,0,0,0,0,0,227,0,0,-43,0,0,138,0,0,26,0,0,82,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060501,214,0,0,820,0,0,0,0,0,341,0,0,8,0,0,197,0,0,91,0,0,144,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060601,114,0,0,454,0,0,0,0,0,338,0,0,74,0,0,247,0,0,148,0,0,198,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060701,352,0,0,1052,0,0,0,0,0,342,0,0,116,0,0,286,0,0,182,0,0,234,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060801,134,0,0,402,0,0,0,0,0,366,0,0,114,0,0,260,0,0,162,0,0,211,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20060901,126,0,0,776,0,0,0,0,0,282,0,0,41,0,0,199,0,0,115,0,0,157,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20061001,362,0,0,1206,0,0,0,0,0,240,0,0,-13,0,0,131,0,0,43,0,0,87,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20061101,254,0,0,717,0,0,0,0,0,161,0,0,-38,0,0,89,0,0,16,0,0,52,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20061201,282,0,0,624,0,0,16,0,0,127,0,0,-124,0,0,51,0,0,-15,0,0,18,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070101,88,0,0,386,0,0,158,0,0,119,0,0,-175,0,0,6,0,0,-63,0,0,-29,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070201,58,0,0,246,0,0,272,0,0,43,0,0,-210,0,0,-46,0,0,-122,0,0,-84,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070301,92,0,0,334,0,0,133,0,0,203,0,0,-221,0,0,49,0,0,-41,0,0,4,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070401,106,0,0,608,0,0,24,0,0,254,0,0,-72,0,0,105,0,0,17,0,0,61,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070501,372,0,0,736,0,0,0,0,0,310,0,0,24,0,0,203,0,0,83,0,0,143,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070601,188,0,0,432,0,0,0,0,0,344,0,0,62,0,0,269,0,0,146,0,0,207,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070701,230,0,0,474,0,0,0,0,0,344,0,0,112,0,0,270,0,0,156,0,0,213,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070801,54,0,0,208,0,0,0,0,0,348,0,0,97,0,0,281,0,0,167,0,0,224,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20070901,108,0,0,286,0,0,0,0,0,344,0,0,51,0,0,243,0,0,124,0,0,183,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20071001,142,0,0,412,0,0,0,0,0,316,0,0,-8,0,0,190,0,0,94,0,0,142,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20071101,326,0,0,878,0,0,110,0,0,157,0,0,-99,0,0,66,0,0,-15,0,0,26,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20071201,238,0,0,927,0,0,444,0,0,79,0,0,-132,0,0,6,0,0,-53,0,0,-23,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080101,134,0,0,582,0,0,228,0,0,155,0,0,-177,0,0,13,0,0,-55,0,0,-21,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080201,314,0,0,1076,0,0,768,0,0,66,0,0,-182,0,0,-12,0,0,-93,0,0,-53,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080301,112,0,0,616,0,0,380,0,0,128,0,0,-162,0,0,20,0,0,-54,0,0,-17,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080401,242,0,0,546,0,0,10,0,0,243,0,0,-45,0,0,152,0,0,38,0,0,95,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080501,200,0,0,688,0,0,0,0,0,283,0,0,6,0,0,172,0,0,65,0,0,118,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080601,276,0,0,1104,0,0,0,0,0,341,0,0,88,0,0,245,0,0,147,0,0,196,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080701,512,0,0,1932,0,0,0,0,0,311,0,0,122,0,0,266,0,0,164,0,0,215,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080801,262,0,0,926,0,0,0,0,0,294,0,0,100,0,0,246,0,0,147,0,0,196,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20080901,162,0,0,834,0,0,0,0,0,304,0,0,69,0,0,218,0,0,120,0,0,169,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20081001,86,0,0,396,0,0,0,0,0,250,0,0,-28,0,0,140,0,0,40,0,0,90,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20081101,284,0,0,798,0,0,131,0,0,181,0,0,-106,0,0,67,0,0,-8,0,0,29,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20081201,152,0,0,998,0,0,648,0,0,159,0,0,-177,0,0,11,0,0,-73,0,0,-31,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090101,126,0,0,444,0,0,460,0,0,36,0,0,-221,0,0,-45,0,0,-130,0,0,-88,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090201,258,0,0,736,0,0,244,0,0,94,0,0,-222,0,0,9,0,0,-82,0,0,-36,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090301,226,0,0,688,0,0,6,0,0,189,0,0,-157,0,0,58,0,0,-42,0,0,8,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090401,402,0,0,1336,0,0,38,0,0,279,0,0,-39,0,0,130,0,0,26,0,0,78,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090501,166,0,0,608,0,0,0,0,0,291,0,0,3,0,0,189,0,0,72,0,0,131,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090601,164,0,0,702,0,0,0,0,0,314,0,0,68,0,0,223,0,0,127,0,0,175,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090701,314,0,0,848,0,0,0,0,0,283,0,0,94,0,0,242,0,0,142,0,0,192,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090801,400,0,0,1440,0,0,0,0,0,314,0,0,105,0,0,255,0,0,157,0,0,206,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20090901,204,0,0,402,0,0,0,0,0,278,0,0,48,0,0,219,0,0,118,0,0,168,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20091001,200,0,0,710,0,0,0,0,0,176,0,0,-12,0,0,127,0,0,47,0,0,87,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20091101,126,0,0,322,0,0,0,0,0,191,0,0,-30,0,0,103,0,0,16,0,0,59,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20091201,262,0,0,804,0,0,142,0,0,102,0,0,-157,0,0,9,0,0,-56,0,0,-24,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20100101,108,0,0,244,0,0,108,0,0,67,0,0,-190,0,0,-19,0,0,-85,0,0,-52,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20100201,62,0,0,248,0,0,274,0,0,49,0,0,-120,0,0,0,0,0,-67,0,0,-33,0,0
GHCND:CA006158733,TORONTO LESTER B. PEARSON INT CA,173,43.6833,-79.6333,20100301,216,0,0,626,0,0,0,0,0,191,0,0,-67,0,0,92,0,0,-5,0,0,43,0,0
